239
27.702254,11.862849,2.199594,1.000000,-16.157415
28.039406,11.875340,2.046207,1.000000,-15.112199
28.497594,11.891105,1.897350,1.000000,-14.165552
28.847772,11.902257,1.762896,1.000000,-13.252314
29.203598,11.912829,1.632304,1.000000,-13.374116
29.686879,11.926015,1.495414,1.000000,-13.031943
30.056026,11.935217,1.371665,1.000000,-11.750551
30.430946,11.943825,1.260403,1.000000,-10.993429
30.811675,11.951837,1.151796,1.000000,-10.732302
31.198254,11.959247,1.045757,1.000000,-10.479643
31.590719,11.966052,0.942203,1.000000,-10.235104
31.989108,11.972248,0.841055,1.000000,-9.998356
32.393459,11.977831,0.742236,1.000000,-9.769082
32.803810,11.982797,0.645673,1.000000,-9.546985
33.220200,11.987143,0.551296,1.000000,-8.954940
33.642666,11.990864,0.466575,1.000000,-8.008587
33.927704,11.992996,0.391125,1.000000,-7.838447
34.360381,11.995667,0.309806,1.000000,-8.056773
34.799235,11.997704,0.229989,1.000000,-7.546504
35.095254,11.998707,0.158876,1.000000,-7.389673
35.544488,11.999676,0.082196,1.000000,-12.489884
36.000000,12.000000,-0.090922,1.000000,8971.654934
36.303407,11.998821,179.515294,1.000000,8952.038633
36.700624,11.993643,178.949851,1.000000,-58.797549
37.089543,11.984454,178.339343,1.000000,-61.433187
37.470249,11.971374,177.721187,1.000000,-63.180448
37.842823,11.954522,177.075734,1.000000,-66.939583
38.252352,11.931205,176.382395,1.000000,-70.789206
38.651813,11.903436,175.659950,1.000000,-72.711016
39.041324,11.871388,174.928175,1.000000,-74.672018
39.421003,11.835230,174.166510,1.000000,-78.739902
39.831481,11.790442,173.353377,1.000000,-82.891806
40.230128,11.741026,172.508674,1.000000,-84.997771
40.617107,11.687216,171.653421,1.000000,-87.120663
40.992579,11.629246,170.766261,1.000000,-91.430982
41.392501,11.560953,169.824802,1.000000,-95.798069
41.778911,11.488221,168.850299,1.000000,-99.098555
42.152026,11.411362,167.842831,1.000000,-103.530327
42.544149,11.323176,166.779693,1.000000,-107.971506
42.920985,11.230853,165.683400,1.000000,-111.242854
43.282814,11.134799,164.554836,1.000000,-116.748569
43.658185,11.027000,163.348429,1.000000,-124.526507
44.043510,10.907132,162.064305,1.000000,-131.040227
44.409646,10.783975,160.727625,1.000000,-137.317398
44.781146,10.649102,159.317958,1.000000,-145.597812
45.154312,10.502780,157.815668,1.000000,-153.399570
45.525399,10.345583,156.249966,1.000000,-159.226177
45.871095,10.187734,154.631145,1.000000,-166.138130
46.228393,10.011956,152.927204,1.000000,-174.641389
46.572525,9.829363,151.138317,1.000000,-182.240344
46.914720,9.633596,149.282397,1.000000,-187.539025
47.246559,9.428954,147.387536,1.000000,-187.765934
47.570872,9.213782,145.527078,1.000000,-170.879432
47.892281,8.985514,143.969948,1.000000,-40.687979
48.212355,8.747135,144.713318,1.000000,-15473.427155
48.534283,8.530841,-165.498595,1.000000,-3226.061088
48.671296,8.798573,80.192097,1.000000,13179.812191
48.619257,9.194630,98.097649,1.000000,921.782425
48.560103,9.580757,98.627745,1.000000,10.595551
48.502366,9.964987,98.309560,1.000000,-41.608381
48.446326,10.360053,97.795577,1.000000,-54.002445
48.395374,10.746153,97.229511,1.000000,-56.930507
48.345981,11.151859,96.656967,1.000000,-55.923628
48.301937,11.546224,96.111038,1.000000,-52.889987
48.263836,11.918128,95.599168,1.000000,-50.335904
48.226608,12.315751,95.104320,1.000000,-48.830392
48.193210,12.708562,94.622560,1.000000,-46.911448
48.161303,13.124618,94.166091,1.000000,-43.835205
48.135735,13.495201,93.745856,1.000000,-41.083513
48.111705,13.883107,93.344421,1.000000,-39.604400
48.089429,14.288647,92.953768,1.000000,-38.056162
48.070882,14.672885,92.583298,1.000000,-36.482284
48.054125,15.072187,92.224122,1.000000,-35.336960
48.039319,15.486790,91.876558,1.000000,-33.734784
48.027797,15.873207,91.549426,1.000000,-31.703499
48.018105,16.272376,91.242488,1.000000,-30.132289
48.011122,16.638038,90.946781,1.000000,-29.442154
48.005209,17.061763,90.653645,1.000000,-28.752950
48.001772,17.449522,90.371722,1.000000,-25.532088
48.000134,17.847867,90.143004,1.000000,-18.586076
48.000000,18.000000,90.000000,0.000000,0.000000
